0.76,0.16571695,0.162727314
0.77,0.165844437,0.162810369
0.78,0.165975928,0.162897428
0.79,0.166111333,0.162988401
0.8,0.166250611,0.163083247
0.81,0.166393677,0.163181881
0.82,0.166540495,0.163284267
0.83,0.166690997,0.163390337
0.84,0.166845116,0.163500024
0.85,0.167002821,0.163613297
0.86,0.167164039,0.163730083
0.87,0.167328743,0.163850355
0.88,0.167496864,0.163974044
0.89,0.167668376,0.164101124
0.9,0.167843215,0.164231531
0.91,0.168984548,0.165348305
0.92,0.17240855,0.168698629
0.93,0.178115219,0.174282501
0.94,0.186104556,0.182099921
0.95,0.196376561,0.192150891
0.96,0.237105299,0.232672607
0.97,0.277834037,0.273194323
0.98,0.318562775,0.313716039
0.99,0.359291513,0.354237755
1,0.400020251,0.394759472
1.01,0.440748989,0.435281188
1.02,0.481477728,0.475802904
1.03,0.522206466,0.51632462
1.04,0.562935204,0.556846336
1.05,0.603663942,0.597368052
1.06,0.647909658,0.641640476
1.07,0.694622688,0.688380215
1.08,0.743774716,0.737558951
1.09,0.795343223,0.789154166
1.1,0.849310506,0.843148159
1.11,0.905662822,0.899527183
1.12,0.964389807,0.958280876
1.13,1.025483929,1.019401706
1.14,1.088940102,1.082884588
1.15,1.096418914,1.090390108
1.16,1.068224286,1.062222188
1.17,1.042450508,1.036475118
1.18,1.018764056,1.012815375
1.19,0.996889226,0.990967254
1.2,0.976599033,0.970686409
1.21,0.957704651,0.951792026
1.22,0.940047514,0.934134889
1.23,0.923493349,0.917580724
1.24,0.907927598,0.902014973
1.25,0.893251804,0.887339179
1.26,0.879380842,0.873468217
1.27,0.866240647,0.860328023
1.28,0.853766441,0.847853816
1.29,0.841901294,0.83598867
1.3,0.830594912,0.824682287
1.31,0.819802701,0.813890076
1.32,0.809484928,0.803572304
1.33,0.799606094,0.79369347
1.34,0.790134334,0.78422171
1.35,0.781040966,0.775128341
1.36,0.772300105,0.76638748
1.37,0.763888288,0.757975664
1.38,0.755784228,0.749871603
1.39,0.747968524,0.7420559
1.4,0.740423469,0.734510844
1.41,0.73313287,0.727220246
1.42,0.726081863,0.720169239
1.43,0.719256801,0.713344177
1.44,0.712645101,0.706732477
1.45,0.706235168,0.700322543
1.46,0.700016266,0.694103641
1.47,0.69397847,0.688065846
1.48,0.688112561,0.682199936
1.49,0.682409971,0.676497346
1.5,0.676862741,0.670950116
1.51,0.671463436,0.665550811
1.52,0.666205132,0.660292507
1.53,0.661081347,0.655168722
1.54,0.656086014,0.65017339
1.55,0.651213461,0.645300836
1.56,0.646458348,0.640545724
1.57,0.641815678,0.635903054
1.58,0.637280735,0.631368111
1.59,0.632849094,0.62693647
1.6,0.628516575,0.62260395
1.61,0.624279233,0.618366609
1.62,0.620133355,0.614220731
1.63,0.616075417,0.610162792
1.64,0.612102098,0.606189473
1.65,0.608210243,0.602297619
1.66,0.604396864,0.598484239
1.67,0.600659134,0.594746509
1.68,0.596994356,0.591081732
1.69,0.593399984,0.58748736
1.7,0.589873581,0.583960956
1.71,0.58641284,0.580500216
1.72,0.583015556,0.577102931
1.73,0.579679636,0.573767012
1.74,0.576403077,0.570490453
1.75,0.573183967,0.567271343
1.76,0.570020491,0.564107866
1.77,0.566910899,0.560998275
1.78,0.563853534,0.55794091
1.79,0.560846798,0.554934173
1.8,0.557889171,0.551976546
1.81,0.554979188,0.549066563
1.82,0.552115456,0.546202831
1.83,0.54929663,0.543384006
1.84,0.546513641,0.540601016
1.85,0.543780227,0.537867602
1.86,0.541087522,0.535174897
1.87,0.538434405,0.532521781
1.88,0.53581979,0.529907166
1.89,0.533242642,0.527330018
1.9,0.53070196,0.524789335
1.91,0.528196777,0.522284152
1.92,0.525726174,0.51981355
1.93,0.523289255,0.51737663
1.94,0.520885165,0.51497254
1.95,0.518513072,0.512600447
1.96,0.516172182,0.510259558
1.97,0.513861722,0.507949098
1.98,0.511580954,0.505653183
1.99,0.509329159,0.503386241
2,0.507105641,0.501147577
2.01,0.505000821,0.49902761
2.02,0.502920104,0.496931747
2.03,0.500865833,0.494862329
2.04,0.498837409,0.492818759
2.05,0.496834252,0.490800455
2.06,0.494855808,0.488806865
2.07,0.492901532,0.486837442
2.08,0.490970904,0.484891668
2.09,0.489063417,0.482969034
2.1,0.487178577,0.481069047
2.11,0.485315912,0.479191236
2.12,0.483474958,0.477335135
2.13,0.481655269,0.4755003
2.14,0.479856415,0.4736863
2.15,0.478077973,0.471892711
2.16,0.476319533,0.470119124
2.17,0.474580703,0.468365147
2.18,0.472861094,0.466630392
2.19,0.471160337,0.464914489
2.2,0.469478068,0.463217073
2.21,0.467813932,0.461537791
2.22,0.466167592,0.459876304
2.23,0.464538709,0.458232275
2.24,0.462926965,0.456605384
2.25,0.461332043,0.454995315
2.26,0.459753634,0.453401759
2.27,0.458191444,0.451824424
2.28,0.45664518,0.450263013
2.29,0.455114564,0.44871725
2.3,0.453599318,0.447186857
2.31,0.452099172,0.445671566
2.32,0.450613871,0.444171118
2.33,0.449143156,0.442685256
2.34,0.447686783,0.441213736
2.35,0.446244509,0.439756316
2.36,0.444816096,0.438312757
2.37,0.44340132,0.436882834
2.38,0.441999953,0.43546632
2.39,0.440611777,0.434062998
2.4,0.439236583,0.432672657
2.41,0.43787416,0.431295088
2.42,0.436524304,0.429930085
2.43,0.435186819,0.428577454
2.44,0.43386151,0.427236998
2.45,0.432548191,0.425908532
2.46,0.431246675,0.424637834
2.47,0.42995678,0.423378756
2.48,0.428678334,0.422131128
2.49,0.427411161,0.420894772
2.5,0.426155097,0.419669525
2.51,0.424909974,0.41845522
2.52,0.423675631,0.417251694
2.53,0.422451913,0.416058793
2.54,0.421238664,0.414876361
2.55,0.420035735,0.41370425
2.56,0.418842978,0.41254231
2.57,0.417660248,0.411390397
2.58,0.416487405,0.410248372
2.59,0.41532431,0.409116094
2.6,0.414170829,0.407993431
2.61,0.41302683,0.406880248
2.62,0.41189218,0.405776416
2.63,0.410766754,0.404681807
2.64,0.409650429,0.4035963
2.65,0.40854308,0.402519768
2.66,0.407444592,0.401452097
2.67,0.406354844,0.400393166
2.68,0.405273721,0.399342861
2.69,0.404201113,0.39830107
2.7,0.403136907,0.397267682
2.71,0.402080998,0.39624259
2.72,0.401033278,0.395225688
2.73,0.399993642,0.394216869
2.74,0.39896199,0.393216034
2.75,0.39793822,0.392223081
2.76,0.396922235,0.391237914
2.77,0.395913939,0.390260434
2.78,0.394913234,0.389290547
2.79,0.393920031,0.388328161
2.8,0.392934236,0.387373184
2.81,0.391955762,0.386425527
2.82,0.39098452,0.385485102
2.83,0.390020421,0.384551821
2.84,0.389063385,0.383625602
2.85,0.388113324,0.382706358
2.86,0.38717016,0.381794011
2.87,0.38623381,0.380888479
2.88,0.385304194,0.37998968
2.89,0.384381238,0.379097542
2.9,0.383464865,0.378211985
2.91,0.382554996,0.377332934
2.92,0.381651562,0.376460317
2.93,0.380754486,0.375594059
2.94,0.379863701,0.374734092
2.95,0.378979135,0.373880343
2.96,0.378100718,0.373032743
2.97,0.377228384,0.372191226
2.98,0.376362064,0.371355723
2.99,0.375501695,0.370526172
3,0.374647211,0.369702505
3.01,0.373798548,0.36886966
3.02,0.372955644,0.368042575
3.03,0.372118437,0.367221187
3.04,0.371286868,0.366405436
3.05,0.370460876,0.365595263
3.06,0.369640402,0.364790607
3.07,0.36882539,0.363991413
3.08,0.36801578,0.363197622
3.09,0.367211519,0.36240918
3.1,0.366412551,0.36162603
3.11,0.36561882,0.360848117
3.12,0.364830274,0.360075391
3.13,0.36404686,0.359307795
3.14,0.363268525,0.358545279
3.15,0.362495221,0.357787793
3.16,0.361726895,0.357035286
3.17,0.360963497,0.356287706
3.18,0.360204979,0.355545007
3.19,0.359451292,0.354807138
3.2,0.35870239,0.354074055
3.21,0.357958225,0.353345708
3.22,0.35721875,0.352622052
3.23,0.356483921,0.351903041
3.24,0.355753691,0.35118863
3.25,0.355028019,0.350478776
3.26,0.354306859,0.349773434
3.27,0.353590166,0.349072561
3.28,0.352877902,0.348376115
3.29,0.352170021,0.347684053
3.3,0.351466485,0.346996335
3.31,0.350767252,0.34631292
3.32,0.350040645,0.345602132
3.33,0.349272401,0.344849706
3.34,0.348509,0.344102124
3.35,0.347750398,0.34335934
3.36,0.346996548,0.342621309
3.37,0.346247404,0.341887984
3.38,0.345502923,0.341159321
3.39,0.344763062,0.340435278
3.4,0.344027775,0.33971581
3.41,0.343297022,0.339000875
3.42,0.342570759,0.338290431
3.43,0.341848943,0.337584434
3.44,0.341131537,0.336882846
3.45,0.340418497,0.336185624
3.46,0.339709784,0.33549273
3.47,0.339005359,0.334804124
3.48,0.338305182,0.334119765
3.49,0.337609215,0.333439617
3.5,0.336917419,0.33276364
3.51,0.336229758,0.332091797
3.52,0.335546195,0.331424052
3.53,0.33486669,0.330760366
3.54,0.33419121,0.330100704
3.55,0.333519718,0.329445031
3.56,0.332852179,0.32879331
3.57,0.332188559,0.328145509
3.58,0.331528822,0.32750159
3.59,0.330872933,0.32686152
3.6,0.330220862,0.326225267
3.61,0.329572571,0.325592795
3.62,0.328928032,0.324964074
3.63,0.328287209,0.32433907
3.64,0.32765007,0.32371775
3.65,0.327016586,0.323100084
3.66,0.326386722,0.322486039
3.67,0.32576045,0.321875586
3.68,0.325137739,0.321268692
3.69,0.324518556,0.320665328
3.7,0.323902874,0.320065465
3.71,0.323290662,0.319469071
3.72,0.322681891,0.318876119
3.73,0.322076533,0.318286579
3.74,0.321474558,0.317700423
3.75,0.320875938,0.317117621
3.76,0.320280645,0.316538147
3.77,0.319688652,0.315961972
3.78,0.319099932,0.31538907
3.79,0.318514456,0.314819414
3.8,0.317932199,0.314252975
3.81,0.317353134,0.313689728
3.82,0.316777234,0.313129647
3.83,0.316204474,0.312572706
3.84,0.315634829,0.312018879
3.85,0.315068272,0.31146814
3.86,0.314504779,0.310914843
3.87,0.313944325,0.310364583
3.88,0.313386885,0.309817338
3.89,0.312832436,0.309273084
3.9,0.312280952,0.308731795
3.91,0.311732411,0.308193449
3.92,0.311186789,0.307658022
3.93,0.310644062,0.30712549
3.94,0.310104208,0.30659583
3.95,0.309567203,0.30606902
3.96,0.309033025,0.305545037
3.97,0.308501652,0.305023859
3.98,0.307973061,0.304505463
3.99,0.307447231,0.303989828
4,0.30692414,0.303476932
4.01,0.306403767,0.302966753
4.02,0.30588609,0.302459271
4.03,0.305371087,0.301954464
4.04,0.30485874,0.301452311
4.05,0.304349025,0.300952791
4.06,0.303841924,0.300455886
4.07,0.303337416,0.299961572
4.08,0.302835482,0.299469833
4.09,0.3023361,0.298980646
4.1,0.301839253,0.298493993
4.11,0.301344918,0.298009854
4.12,0.30085308,0.297528211
4.13,0.300363717,0.297049042
4.14,0.299876811,0.296572331
4.15,0.299392343,0.296098058
4.16,0.298910294,0.295626204
4.17,0.298430647,0.295156752
4.18,0.297953383,0.294689683
4.19,0.297478483,0.294224978
4.2,0.297005931,0.293762621
4.21,0.296535709,0.293302593
4.22,0.296067799,0.292844878
4.23,0.295602182,0.292389456
4.24,0.295138844,0.291936313
4.25,0.294677765,0.291485429
4.26,0.294218929,0.291036788
4.27,0.293762321,0.290590375
4.28,0.293307922,0.290146171
4.29,0.292855717,0.289704161
4.3,0.292405689,0.289264328
4.31,0.291957823,0.288826656
4.32,0.291512101,0.288391129
4.33,0.29106851,0.287957733
4.34,0.29062703,0.287526448
4.35,0.29018765,0.287097262
4.36,0.289750351,0.286670158
4.37,0.28931512,0.286245122
4.38,0.28888194,0.285822137
4.39,0.288450797,0.285399912
4.4,0.288021676,0.284976729
4.41,0.287594562,0.284555554
4.42,0.28716944,0.28413637
4.43,0.286746298,0.283719165
4.44,0.286325117,0.283303923
4.45,0.285905886,0.28289063
4.46,0.28548859,0.282479272
4.47,0.285073215,0.282069835
4.48,0.284659746,0.281662304
4.49,0.284248171,0.281256667
4.5,0.283838474,0.280852909
4.51,0.283430643,0.280451016
4.52,0.283024665,0.280050976
4.53,0.282620526,0.279652774
4.54,0.282218212,0.279256399
4.55,0.281817711,0.278861835
4.56,0.281419008,0.278469071
4.57,0.281022092,0.278078093
4.58,0.28062695,0.277688889
4.59,0.280233567,0.277301445
4.6,0.279841934,0.276915749
4.61,0.279452035,0.276531788
4.62,0.27906386,0.276149551
4.63,0.278677395,0.275769025
4.64,0.278292629,0.275390197
4.65,0.277909549,0.275013055
4.66,0.277528143,0.274637587
4.67,0.277148399,0.274263781
4.68,0.276770306,0.273891626
4.69,0.276393851,0.273521109
4.7,0.276019023,0.27315222
4.71,0.27564581,0.272784945
4.72,0.275274201,0.272419274
4.73,0.274904184,0.272055195
4.74,0.274535749,0.271692697
4.75,0.274168882,0.271331769
4.76,0.273803574,0.270972399
4.77,0.273439813,0.270614576
4.78,0.273077589,0.27025829
4.79,0.27271689,0.269903529
4.8,0.272357705,0.269550283
4.81,0.272000025,0.26919854
4.82,0.271643837,0.268848291
4.83,0.271289131,0.268499522
4.84,0.270935898,0.268152227
4.85,0.270584126,0.267806394
4.86,0.270233806,0.267462012
4.87,0.269884926,0.26711907
4.88,0.269537477,0.266777559
4.89,0.269191448,0.266437468
4.9,0.26884683,0.266098788
4.91,0.268503612,0.265761508
4.92,0.268161784,0.265425618
4.93,0.267821336,0.265091108
4.94,0.267482259,0.26475797
4.95,0.267144543,0.264426191
4.96,0.266808178,0.264095765
4.97,0.266473155,0.263766679
4.98,0.266139463,0.263438926
4.99,0.265807095,0.263112496
5,0.265476039,0.262787378
5.01,0.265146283,0.26246356
5.02,0.26481783,0.262141045
5.03,0.264490654,0.261819807
5.04,0.264164758,0.261499849
5.05,0.263840129,0.261181159
5.06,0.263516758,0.260863726
5.07,0.263194637,0.260547542
5.08,0.262873755,0.260232599
5.09,0.262554105,0.259918887
5.1,0.262235677,0.259606397
5.11,0.261918463,0.259295121
5.12,0.261602454,0.258985051
5.13,0.261287642,0.258676176
5.14,0.260974017,0.25836849
5.15,0.260661572,0.258061983
5.16,0.260350298,0.257756647
5.17,0.260040186,0.257452473
5.18,0.259731229,0.257149454
5.19,0.259423417,0.25684758
5.2,0.259116743,0.256546844
5.21,0.258811198,0.256247238
5.22,0.258506775,0.255948752
5.23,0.258203465,0.25565138
5.24,0.25790126,0.255355114
5.25,0.257600149,0.25505994
5.26,0.25730013,0.25476586
5.27,0.257001193,0.254472861
5.28,0.25670333,0.254180936
5.29,0.256406532,0.253890076
5.3,0.256110792,0.253600274
5.31,0.255816103,0.253311523
5.32,0.255522457,0.253023815
5.33,0.255229845,0.252737141
5.34,0.254938261,0.252451495
5.35,0.254647697,0.25216687
5.36,0.254358146,0.251883256
5.37,0.2540696,0.251600648
5.38,0.253782051,0.251319038
5.39,0.253495493,0.251038418
5.4,0.253209919,0.250758782
5.41,0.25292532,0.250480121
5.42,0.25264169,0.250202429
5.43,0.252359021,0.249925698
5.44,0.252077307,0.249649922
5.45,0.251796541,0.249375094
5.46,0.251516714,0.249101206
5.47,0.251237821,0.248828251
5.48,0.250959855,0.248556223
5.49,0.250682808,0.248285114
5.5,0.25040667,0.248014914
5.51,0.250131441,0.247745623
5.52,0.249857112,0.247477232
5.53,0.249583675,0.247209733
5.54,0.249311123,0.246943119
5.55,0.24903945,0.246677384
5.56,0.248768649,0.246412522
5.57,0.248498714,0.246148525
5.58,0.248229639,0.245885387
5.59,0.247961415,0.245623102
5.6,0.247694038,0.245361662
5.61,0.2474275,0.245101063
5.62,0.247161795,0.244841296
5.63,0.246896917,0.244582356
5.64,0.24663286,0.244324237
5.65,0.246369616,0.244066932
5.66,0.246107181,0.243810434
5.67,0.245845546,0.243554738
5.68,0.245584708,0.243299837
5.69,0.245324658,0.243045726
5.7,0.245065391,0.242792397
5.71,0.244806898,0.242539842
5.72,0.244549183,0.242288065
5.73,0.244292225,0.242037045
5.74,0.244036033,0.241786791
5.75,0.243780587,0.241537283
5.76,0.243525891,0.241288525
5.77,0.243271935,0.241040508
5.78,0.243018715,0.240793226
5.79,0.242766224,0.240546672
5.8,0.242514456,0.240300842
5.81,0.242263405,0.24005573
5.82,0.242013066,0.239811329
5.83,0.241763433,0.239567634
5.84,0.2415145,0.239324639
5.85,0.241266262,0.239076401
5.86,0.241018712,0.238828851
5.87,0.240771846,0.238581985
5.88,0.240525657,0.238335796
5.89,0.24028014,0.238090279
5.9,0.24003529,0.237845429
5.91,0.2397911,0.237601239
5.92,0.239547566,0.237357705
5.93,0.239304682,0.237114821
5.94,0.239062443,0.236872582
5.95,0.238820842,0.236630981
5.96,0.238579873,0.236390012
5.97,0.238339534,0.236149673
5.98,0.238099819,0.235909958
5.99,0.237860721,0.23567086
6,0.237622236,0.235432375
6.01,0.237389343,0.235199482
6.02,0.237162809,0.234972948
6.03,0.236936999,0.234747138
6.04,0.236711909,0.234522048
6.05,0.236487536,0.234297675
6.06,0.236263876,0.234074015
6.07,0.236040925,0.233851064
6.08,0.23581868,0.233628819
6.09,0.235597137,0.233407276
6.1,0.235376294,0.233186433
6.11,0.235156145,0.232966284
6.12,0.234936689,0.232746828
6.13,0.234717921,0.23252806
6.14,0.234499837,0.232309977
6.15,0.234282436,0.232092575
6.16,0.234065713,0.231875852
6.17,0.233849665,0.231659804
6.18,0.233634288,0.231444427
6.19,0.233419577,0.231229716
6.2,0.233205536,0.231015675
6.21,0.232992151,0.23080229
6.22,0.232779428,0.230589567
6.23,0.23256736,0.230377499
6.24,0.232355944,0.230166083
6.25,0.232145177,0.229955316
6.26,0.231935055,0.229745195
6.27,0.231725577,0.229535716
6.28,0.231516737,0.229326876
6.29,0.231308534,0.229118673
6.3,0.231100964,0.228911103
6.31,0.230894025,0.228704164
6.32,0.230687712,0.228497851
6.33,0.230482024,0.228292163
6.34,0.230276957,0.228087096
6.35,0.230072507,0.227882646
6.36,0.229868674,0.227678813
6.37,0.229665452,0.227475591
6.38,0.22946284,0.227272979
6.39,0.229260834,0.227070973
6.4,0.229059431,0.22686957
6.41,0.228858629,0.226668768
6.42,0.228658425,0.226468564
6.43,0.228458814,0.226268953
6.44,0.228259797,0.226069936
6.45,0.228061369,0.225871508
6.46,0.227863528,0.225673667
6.47,0.227666271,0.22547641
6.48,0.227469594,0.225279733
6.49,0.227273496,0.225083635
6.5,0.227077974,0.224888113
6.51,0.226883024,0.224693163
6.52,0.226688645,0.224498784
6.53,0.226494833,0.224304972
6.54,0.226301586,0.224111725
6.55,0.226108901,0.22391904
6.56,0.225916776,0.223726915
6.57,0.225725208,0.223535347
6.58,0.225534194,0.223344333
6.59,0.225343732,0.223153871
6.6,0.22515382,0.222963959
6.61,0.224964454,0.222774593
6.62,0.224775632,0.222585771
6.63,0.224587352,0.222397492
6.64,0.224399612,0.222209751
6.65,0.224212406,0.222022545
6.66,0.224025739,0.221835878
6.67,0.223839599,0.221649738
6.68,0.223653991,0.22146413
6.69,0.223468909,0.221279049
6.7,0.223284353,0.221094492
6.71,0.223100319,0.220910458
6.72,0.222916804,0.220726943
6.73,0.222733807,0.220543946
6.74,0.222551325,0.220361464
6.75,0.222369356,0.220179495
6.76,0.222187898,0.219998037
6.77,0.222006947,0.219817086
6.78,0.221826503,0.219636642
6.79,0.221646562,0.219456701
6.8,0.221467122,0.219277261
6.81,0.221288182,0.219098321
6.82,0.221109738,0.218919877
6.83,0.220931789,0.218741928
6.84,0.220754333,0.218564472
6.85,0.220577366,0.218387506
6.86,0.220400888,0.218211027
6.87,0.220224896,0.218035035
6.88,0.220049387,0.217859526
6.89,0.21987436,0.217684499
6.9,0.21969981,0.217509949
6.91,0.21952574,0.217335879
6.92,0.219352144,0.217162283
6.93,0.219179022,0.216989161
6.94,0.219006371,0.21681651
6.95,0.218834189,0.216644328
6.96,0.218662473,0.216472612
6.97,0.218491223,0.216301362
6.98,0.218320435,0.216130574
6.99,0.218150108,0.215960247
7,0.21798268,0.215792819
7.01,0.217820777,0.215630916
7.02,0.217659367,0.215469506
7.03,0.217498447,0.215308586
7.04,0.217338016,0.215148155
7.05,0.21717807,0.214988209
7.06,0.217018609,0.214828748
7.07,0.216859629,0.214669768
7.08,0.216701128,0.214511268
7.09,0.216543106,0.214353245
7.1,0.216385559,0.214195698
7.11,0.216228485,0.214038624
7.12,0.21607188,0.213882019
7.13,0.215915747,0.213725886
7.14,0.215760081,0.21357022
7.15,0.215604881,0.21341502
7.16,0.215450143,0.213260282
7.17,0.215295867,0.213106006
7.18,0.21514205,0.212952189
7.19,0.21498869,0.212798829
7.2,0.214835785,0.212645924
7.21,0.214683333,0.212493472
7.22,0.214531333,0.212341472
7.23,0.214379783,0.212189922
7.24,0.214228679,0.212038818
7.25,0.214078022,0.211888161
7.26,0.213927808,0.211737947
7.27,0.213778035,0.211588174
7.28,0.213628703,0.211438842
7.29,0.213479808,0.211289947
7.3,0.21333135,0.211141489
7.31,0.213183326,0.210993465
7.32,0.213035734,0.210845873
7.33,0.212888573,0.210698712
7.34,0.212741841,0.21055198
7.35,0.212595535,0.210405674
7.36,0.212449655,0.210259794
7.37,0.212304196,0.210114335
7.38,0.212159161,0.2099693
7.39,0.212014545,0.209824684
7.4,0.211870348,0.209680487
7.41,0.211726566,0.209536705
7.42,0.2115832,0.209393339
7.43,0.211440246,0.209250385
7.44,0.211297703,0.209107842
7.45,0.211155569,0.208965708
7.46,0.211013844,0.208823983
7.47,0.210872524,0.208682663
7.48,0.210731608,0.208541747
7.49,0.210591095,0.208401234
7.5,0.210450983,0.208261122
7.51,0.21031127,0.208121409
7.52,0.210171955,0.207982094
7.53,0.210033035,0.207843174
7.54,0.20989451,0.207704649
7.55,0.209756378,0.207566517
7.56,0.209618637,0.207428776
7.57,0.209481285,0.207291424
7.58,0.209344321,0.20715446
7.59,0.209207742,0.207017881
7.6,0.209071549,0.206881688
7.61,0.208935739,0.206745878
7.62,0.208800311,0.20661045
7.63,0.208665263,0.206475402
7.64,0.208530593,0.206340732
7.65,0.208396301,0.20620644
7.66,0.208262383,0.206072522
7.67,0.20812884,0.205938979
7.68,0.207995669,0.205805808
7.69,0.207862868,0.205673007
7.7,0.207730437,0.205540576
7.71,0.207598374,0.205408513
7.72,0.207466677,0.205276816
7.73,0.207335346,0.205145485
7.74,0.207204377,0.205014516
7.75,0.207073771,0.20488391
7.76,0.206943525,0.204753664
7.77,0.206813638,0.204623777
7.78,0.206684108,0.204494247
7.79,0.206554935,0.204365074
7.8,0.206426115,0.204236254
7.81,0.206297652,0.204107791
7.82,0.206169537,0.203979676
7.83,0.206041777,0.203851916
7.84,0.205914362,0.203724501
7.85,0.205787296,0.203597435
7.86,0.205660577,0.203470716
7.87,0.205534203,0.203344342
7.88,0.205408172,0.203218311
7.89,0.205282484,0.203092623
7.9,0.205157137,0.202967276
7.91,0.205032129,0.202842268
7.92,0.20490746,0.202717599
7.93,0.204783128,0.202593267
7.94,0.204659131,0.20246927
7.95,0.204535468,0.202345607
7.96,0.204412139,0.202222278
7.97,0.204289141,0.20209928
7.98,0.204166473,0.201976612
7.99,0.204044135,0.201854274
8,0.203922124,0.201732263
8.01,0.20380044,0.201610579
8.02,0.203679082,0.201489221
8.03,0.203558047,0.201368186
8.04,0.203437335,0.201247474
8.05,0.203316943,0.201127082
8.06,0.203196873,0.201007012
8.07,0.203077123,0.200887262
8.08,0.202957688,0.200767827
8.09,0.202838571,0.20064871
8.1,0.20271977,0.200529909
8.11,0.202601282,0.200411421
8.12,0.202483108,0.200293247
8.13,0.202365245,0.200175384
8.14,0.202247693,0.200057832
8.15,0.20213045,0.199940589
8.16,0.202013515,0.199823654
8.17,0.201896887,0.199707026
8.18,0.201780565,0.199590704
8.19,0.201664548,0.199474687
8.2,0.201548834,0.199358973
8.21,0.201433422,0.199243561
8.22,0.201318312,0.199128451
8.23,0.201203502,0.199013641
8.24,0.20108899,0.198899129
8.25,0.200974776,0.198784915
8.26,0.200860859,0.198670998
8.27,0.200747236,0.198557375
8.28,0.200633911,0.19844405
8.29,0.200520877,0.198331016
8.3,0.200408134,0.198218273
8.31,0.200295683,0.198105822
8.32,0.200183523,0.197993662
8.33,0.200071651,0.19788179
8.34,0.199960067,0.197770206
8.35,0.19984877,0.197658909
8.36,0.199737759,0.197547898
8.37,0.199627032,0.197437171
8.38,0.199516589,0.197326728
8.39,0.199406428,0.197216567
8.4,0.199296549,0.197106688
8.41,0.19918695,0.196997089
8.42,0.19907763,0.196887769
8.43,0.198968589,0.196778728
8.44,0.198859825,0.196669964
8.45,0.198751338,0.196561477
8.46,0.198643125,0.196453264
8.47,0.198535187,0.196345326
8.48,0.198427522,0.196237661
8.49,0.19832013,0.196130269
8.5,0.198213008,0.196023147
8.51,0.198106157,0.195916296
8.52,0.197999574,0.195809713
8.53,0.197893261,0.1957034
8.54,0.197787213,0.195597352
8.55,0.197681433,0.195491572
8.56,0.197575918,0.195386057
8.57,0.197470668,0.195280807
8.58,0.19736568,0.195175819
8.59,0.197260956,0.195071095
8.6,0.197156492,0.194966631
8.61,0.197052289,0.194862429
8.62,0.196948346,0.194758485
8.63,0.196844662,0.194654801
8.64,0.196741235,0.194551374
8.65,0.196638065,0.194448204
8.66,0.19653515,0.194345289
8.67,0.196432491,0.19424263
8.68,0.196330085,0.194140225
8.69,0.196227933,0.194038072
8.7,0.196126033,0.193936172
8.71,0.196024384,0.193834523
8.72,0.195922986,0.193733125
8.73,0.195821836,0.193631976
8.74,0.195720936,0.193531075
8.75,0.195620283,0.193430422
8.76,0.195519876,0.193330015
8.77,0.195419716,0.193229855
8.78,0.195319801,0.19312994
8.79,0.19522013,0.193030269
8.8,0.195120702,0.192930841
